source_url,source_path,clicks,impressions,ctr,position,mapping_defined,mapped_target,http_status,runtime_target,mapping_status,query_count,top_queries
"https://khangvuongbooking.com/ve-may-bay-ha-noi-di-hang-chau/","/ve-may-bay-ha-noi-di-hang-chau","81","10254","0.007899356348741955","9.87565827969573","true","/ve-may-bay","0","","mapping_defined_unverified","5","bay từ hà nội đến hàng châu mất bao lâu | bay thẳng hà nội hàng châu | vé máy bay đi hàng châu | vé máy bay hà nội hàng châu | giá vé máy bay hà nội hàng châu"
"https://khangvuongbooking.com/doi-ve-may-bay-emirates/","/doi-ve-may-bay-emirates","79","3155","0.02503961965134707","6.896671949286846","true","/doi-ngay-ve-emirates","0","","mapping_defined_unverified","5","đổi vé máy bay emirates | site:khangvuongbooking.com | vé máy bay emirates | đặt vé máy bay emirates | giá vé emirates"
"https://khangvuongbooking.com/ve-may-bay-ho-chi-minh-di-thanh-dao-son-dong/","/ve-may-bay-ho-chi-minh-di-thanh-dao-son-dong","78","6689","0.011660935864852744","7.909104499925251","false","","0","","needs_mapping_review","5","vé máy bay đi thanh đảo | vé máy bay đi thanh đảo trung quốc | vé máy bay đi sơn đông trung quốc | sơn đông trung quốc cách việt nam bao nhiêu km | chuyến bay tới thanh đảo"
"https://khangvuongbooking.com/doi-ve-may-bay-starlux-airlines/","/doi-ve-may-bay-starlux-airlines","75","5857","0.01280519037049684","11.152296397473108","true","/doi-ngay-ve-starlux-airlines","0","","mapping_defined_unverified","5","doi ve starlux airlines | starlux | starlux airlines | booking vé máy bay | khang vuong booking"
"https://khangvuongbooking.com/mua-them-hanh-ly-cebu-pacific/","/mua-them-hanh-ly-cebu-pacific","71","4165","0.017046818727490996","16.080672268907563","true","/mua-them-hanh-ly","0","","mapping_defined_unverified","5","dai ly cebu pacific | đại lý cebu pacific | phong ve cebu pacific | phòng vé cebu pacific | văn phòng hãng cebu pacific"
"https://khangvuongbooking.com/ve-may-bay-ho-chi-minh-di-cap-nhi-tan/","/ve-may-bay-ho-chi-minh-di-cap-nhi-tan","67","5255","0.01274976213130352","7.9977164605137965","true","/ve-may-bay","0","","mapping_defined_unverified","5","chuyến bay tới cáp nhĩ tân | vé máy bay đi cáp nhĩ tân | hành lý 23kg đi cáp nhĩ tân có thể mang gì | vé máy bay cáp nhĩ tân | chuyến bay từ tp. hồ chí minh đến cáp nhĩ tân"
"https://khangvuongbooking.com/doi-ve-may-bay-japan-airlines/","/doi-ve-may-bay-japan-airlines","64","9004","0.007107952021323856","8.598622834295869","true","/doi-ngay-ve-japan-airlines","0","","mapping_defined_unverified","5","doi ve japan airlines | đổi vé máy bay japan airline | quản lý đặt chỗ japan airlines | site:khangvuongbooking.com | tổng đài japan airlines"
"https://khangvuongbooking.com/doi-ve-may-bay-scoot-air/","/doi-ve-may-bay-scoot-air","64","5221","0.012258188086573453","10.263551043861328","true","/doi-ngay-ve","0","","mapping_defined_unverified","5","phòng vé flyscoot | số điện thoại hãng flyscoot | đại lý flyscoot | doi ve scoot | vé máy bay scoot"
"https://khangvuongbooking.com/doi-ve-may-bay-cathay-pacific/","/doi-ve-may-bay-cathay-pacific","63","2779","0.022670025188916875","7.810003598416697","true","/doi-ngay-ve-cathay-pacific","0","","mapping_defined_unverified","5","đổi vé máy bay cathay pacific | cách đổi vé máy bay cathay pacific bằng điểm asia miles | đại lý cathay pacific | cách thức đổi dặm bay của cathay pacific hoạt động như thế nào? | tôi có thể nhận được các ưu đãi tốt hơn khi đặt vé trên trang web chính thức của cathay pacific hay trên các trang web du lịch bên thứ ba?"
"https://khangvuongbooking.com/mua-them-hanh-ly-vietjet-air/","/mua-them-hanh-ly-vietjet-air","60","19821","0.003027092477675193","10.547399223046265","true","/mua-them-hanh-ly-vietjet-air","0","","mapping_defined_unverified","5","mua thêm hành lý vietjet | mua thêm hành lý ký gửi vietjet | mua hành lý vietjet | mua thêm hành lý ký gửi vietjet sau khi mua vé | mua thêm hành lý xách tay vietjet"
"https://khangvuongbooking.com/doi-ve-may-bay-china-airlines/","/doi-ve-may-bay-china-airlines","48","8717","0.005506481587702191","12.55087759550304","true","/doi-ngay-ve-china-airlines","0","","mapping_defined_unverified","5","doi ve china airlines | đổi vé máy bay china airlines | ve may bay china airlines di my | doi ngay china airlines | booking vé máy bay"
